seed,method,eta2,R2_perm,p_perm,r_pre_post,r_within,age_R2,age_R2_gain,n
15,ComBat,0.0008772285391825404,0.000877228539182534,1.0,0.7381084751846627,0.9987817138418098,0.01623232497437299,0.010635351654222372,98
15,ComBat-joint,0.0010052017074614022,0.0010052017074614543,1.0,0.7652683747321094,0.9991666203147188,0.01563776087545797,0.010040787555307351,98
15,CovBat,0.0013499144534872207,0.0013499144534870776,1.0,0.7376179416669424,0.9703827117015346,0.01832299305842773,0.012726019738277111,98
15,RELIEF,0.0010819675249822938,0.0010819675249824543,1.0,0.7492346646406363,0.9739274078133168,0.016161482821316672,0.010564509501166053,98
15,LME,0.0007409106192130564,0.0007409106192132039,1.0,0.7758393194720201,1.0,0.017046978347621332,0.011450005027470712,98
16,Original,0.36793638937354034,0.3679363893735401,0.001,1.0,1.0,0.0064975554905509075,0.0,98
16,ComBat,0.0006006058550546791,0.0006006058550548117,1.0,0.7489350872345362,0.9965311531095112,0.01028919626106988,0.003791640770518972,98
16,ComBat-joint,0.001321815582125398,0.0013218155821252602,1.0,0.7801132988112556,0.9981459180497474,0.011776260068241015,0.005278704577690108,98
16,CovBat,0.0009039996622844714,0.0009039996622847497,1.0,0.7523430978426215,0.9636642585599349,0.011673507710716994,0.005175952220166086,98
16,RELIEF,0.0011036265141851583,0.0011036265141852334,1.0,0.7621267522115697,0.968456804500037,0.012616445880180334,0.006118890389629426,98
16,LME,0.0010251602967745739,0.0010251602967744071,1.0,0.7845620683566532,1.0,0.014548981450156966,0.008051425959606059,98
17,Original,0.38316231577323334,0.383162315773233,0.001,1.0,1.0,0.009998992370358277,0.0,98
17,ComBat,0.0014120131519063247,0.0014120131519062763,1.0,0.7267444083631468,0.9978569786859746,0.019712082073114978,0.009713089702756701,98
17,ComBat-joint,0.0012651144955772213,0.0012651144955770275,1.0,0.7544288817625517,0.9986587280606093,0.02036500493267412,0.010366012562315844,98
17,CovBat,0.0008254914744299081,0.0008254914744297508,1.0,0.7299270294783569,0.9756867879061598,0.019930023875437672,0.009931031505079395,98
17,RELIEF,0.0011393156745240145,0.0011393156745241678,0.999,0.7359725092361435,0.9768950517720052,0.020598599085282235,0.010599606714923958,98
17,LME,0.0008637967028265376,0.0008637967028264495,1.0,0.7632232801866781,1.0,0.0246317602543465,0.014632767883988224,98
